2026/05/28 21:39:17 [recon] runtime_config detected_cores=12 free_ram_gb=3.26 computed_workers=36 max_workers=36 env_override_used=false gomaxprocs=12
2026/05/28 21:39:17 [recon] starting server on :8080
2026/05/28 23:43:11 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:43:11 [scan] streamed subdomain: accsec.dev-us1.eak.twilio.com (alive=false)
2026/05/28 23:43:11 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:43:11 [scan] streamed subdomain: pstn.de1.twilio.com (alive=false)
2026/05/28 23:43:12 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:43:12 [scan] streamed subdomain: stage-usw2-backstage.ad.corp.twilio.com (alive=false)
2026/05/28 23:43:12 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:43:12 [scan] streamed subdomain: service-catalog.us1.twilio.com (alive=false)
2026/05/28 23:43:13 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:43:13 [scan] streamed subdomain: sip.ie1-ix.twilio.com (alive=false)
2026/05/28 23:43:13 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:43:13 [scan] streamed subdomain: pstn.sg1-ix.twilio.com (alive=false)
2026/05/28 23:43:13 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:43:13 [scan] streamed subdomain: flex.us1.eak.twilio.com (alive=false)
2026/05/28 23:43:13 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:43:13 [scan] streamed subdomain: previews-twilio-admin.ewh.stage.twilio.com (alive=false)
2026/05/28 23:43:13 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:43:13 [scan] streamed subdomain: lazarus.prod.twilio.com (alive=false)
2026/05/28 23:43:14 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:43:14 [scan] streamed subdomain: odin-athena.stage.twilio.com (alive=false)
2026/05/28 23:43:14 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:43:14 [scan] streamed subdomain: training1.pstn.twilio.com (alive=false)
2026/05/28 23:43:14 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:43:14 [scan] streamed subdomain: video-bot.stage-us1.twilio.com (alive=false)
2026/05/28 23:43:14 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:43:14 [scan] streamed subdomain: messaging-insights-kudu-leader-2.dev-us1.twilio.com (alive=false)
2026/05/28 23:43:14 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:43:14 [scan] streamed subdomain: data-platform.stage-us1.eak.twilio.com (alive=false)
2026/05/28 23:43:14 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:43:14 [scan] streamed subdomain: recording-e2e-tester.us1.twilio.com (alive=false)
2026/05/28 23:43:14 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:43:14 [scan] streamed subdomain: advisory.stage-us2.twilio.com (alive=false)
2026/05/28 23:43:14 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:43:14 [scan] streamed subdomain: f871dfe50057636fef3dac8369f15715571a29ab.console.dev.twilio.com (alive=false)
2026/05/28 23:43:14 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:43:14 [scan] streamed subdomain: growth.stage-us1.eak.twilio.com (alive=false)
2026/05/28 23:43:14 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:43:14 [scan] streamed subdomain: flex.stage-us1.eak.twilio.com (alive=false)
2026/05/28 23:43:15 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:43:15 [scan] streamed subdomain: external-chat.twilio-app.frontline.stage.twilio.com (alive=true)
2026/05/28 23:43:15 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:43:15 [scan] streamed subdomain: prod-usw2-sg-vpce.ad.corp.twilio.com (alive=false)
2026/05/28 23:43:15 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:43:15 [scan] streamed subdomain: mfa-proxy.stage.twilio.com (alive=true)
2026/05/28 23:43:16 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:43:16 [scan] streamed subdomain: ashburn.us2.twilio.com (alive=false)
2026/05/28 23:43:16 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:43:16 [scan] streamed subdomain: microvisor-debug.stage.twilio.com (alive=true)
2026/05/28 23:43:16 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:43:16 [scan] streamed subdomain: 2a09f777b94094dbaa5b7b073a0e2fed09736889.console.dev.twilio.com (alive=false)
2026/05/28 23:43:16 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:43:16 [scan] streamed subdomain: presto-loaders.stage.twilio.com (alive=false)
2026/05/28 23:43:16 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:43:16 [scan] streamed subdomain: b2266e5f2bbc8023803dcf0dab3bbce68f289463.console.dev.twilio.com (alive=false)
2026/05/28 23:43:16 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:43:16 [scan] streamed subdomain: pstn.ie1-ix.twilio.com (alive=false)
2026/05/28 23:43:16 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:43:16 [scan] streamed subdomain: gateway1-test.dev.twilio.com (alive=true)
2026/05/28 23:43:16 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:43:16 [scan] streamed subdomain: event-bridge.stage-au1.twilio.com (alive=false)
2026/05/28 23:43:16 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:43:16 [scan] streamed subdomain: opensearch.es-visibility.stage-us1.twilio.com (alive=false)
2026/05/28 23:43:16 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:43:16 [scan] streamed subdomain: transform.twilio.com (alive=true)
2026/05/28 23:43:16 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:43:16 [scan] streamed subdomain: one-console-internal.ashburn.au1.twilio.com (alive=false)
2026/05/28 23:43:16 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:43:16 [scan] streamed subdomain: previews-edge-plugin-testing.ewh.stage.twilio.com (alive=false)
2026/05/28 23:43:17 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:43:17 [scan] streamed subdomain: us1-ix.jp1.twilio.com (alive=false)
2026/05/28 23:43:17 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:43:17 [scan] streamed subdomain: ota-metaflow.dev-us1.twilio.com (alive=false)
2026/05/28 23:43:17 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:43:17 [scan] streamed subdomain: contractsgpt.us1.twilio.com (alive=false)
2026/05/28 23:43:17 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:43:17 [scan] streamed subdomain: 2999762109c07c6f1e019873c057aa70913ebdcd.console.dev.twilio.com (alive=false)
2026/05/28 23:43:18 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:43:18 [scan] streamed subdomain: wiki.hq.twilio.com (alive=true)
2026/05/28 23:43:18 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:43:18 [scan] streamed subdomain: headsup.prod.twilio.com (alive=false)
2026/05/28 23:43:18 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:43:18 [scan] streamed subdomain: achxa01.teams.twilio.com (alive=false)
2026/05/28 23:43:18 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:43:18 [scan] streamed subdomain: 178236bab203a630932a47d6b6276354a6e84345.console.dev.twilio.com (alive=false)
2026/05/28 23:43:18 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:43:18 [scan] streamed subdomain: d69c0a016b22f011e41313dc732d7139fcf9a0f4.console.dev.twilio.com (alive=false)
2026/05/28 23:43:18 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:43:18 [scan] streamed subdomain: chunderw.legacy.gll.dev.twilio.com (alive=false)
2026/05/28 23:43:18 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:43:18 [scan] streamed subdomain: monkey.stage-ie1.twilio.com (alive=false)
2026/05/28 23:43:18 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:43:18 [scan] streamed subdomain: shunt.twilio.com (alive=true)
2026/05/28 23:43:19 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:43:19 [scan] streamed subdomain: public-sip2.tokyo-ix.twilio.com (alive=false)
2026/05/28 23:43:19 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:43:19 [scan] streamed subdomain: preprod-use2-sg-shared-vpce.ad.corp.twilio.com (alive=false)
2026/05/28 23:43:20 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:43:20 [scan] streamed subdomain: proxytools.sip.frontline.stage.twilio.com (alive=true)
2026/05/28 23:43:20 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:43:20 [scan] streamed subdomain: public-sip2.ashburn-ix.twilio.com (alive=false)
2026/05/28 23:43:20 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:43:20 [scan] streamed subdomain: catemail-app.frontline.stage.twilio.com (alive=true)
2026/05/28 23:43:20 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:43:20 [scan] streamed subdomain: chunderw-vpc-gll-us1-ix.twilio.com (alive=false)
2026/05/28 23:43:20 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:43:20 [scan] streamed subdomain: build.corp.twilio.com (alive=false)
2026/05/28 23:43:20 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:43:20 [scan] streamed subdomain: ota-metaflow-api.dev-us1.twilio.com (alive=false)
2026/05/28 23:43:20 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:43:20 [scan] streamed subdomain: aeuwa14.teams.twilio.com (alive=false)
2026/05/28 23:43:20 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:43:20 [scan] streamed subdomain: us1-ix.us2.twilio.com (alive=false)
2026/05/28 23:43:20 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:43:20 [scan] streamed subdomain: rainbow.stage.twilio.com (alive=true)
2026/05/28 23:43:20 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:43:20 [scan] streamed subdomain: 9bc9cacc1243483fe80f15c562718c50fa47f0d0.console.dev.twilio.com (alive=false)
2026/05/28 23:43:21 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:43:21 [scan] streamed subdomain: public-sip1.dev-us1.twilio.com (alive=false)
2026/05/28 23:43:22 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:43:22 [scan] streamed subdomain: opensearch.tr-analytics.dev-us1.twilio.com (alive=false)
2026/05/28 23:43:24 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:43:24 [scan] streamed subdomain: service-catalog.de1.twilio.com (alive=false)
2026/05/28 23:43:24 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:43:24 [scan] streamed subdomain: testcert5.twilio.com (alive=true)
2026/05/28 23:43:24 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:43:24 [scan] streamed subdomain: otk-oidc.identity-experiments.dev.twilio.com (alive=false)
2026/05/28 23:43:26 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:43:26 [scan] streamed subdomain: oneadmin.stage.twilio.com (alive=true)
2026/05/28 23:43:26 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:43:26 [scan] streamed subdomain: dublin.stage-us1.twilio.com (alive=false)
2026/05/28 23:43:26 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:43:26 [scan] streamed subdomain: pstn.dev-us1.twilio.com (alive=false)
2026/05/28 23:43:28 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:43:28 [scan] streamed subdomain: nagios-v2.us1.twilio.com (alive=false)
2026/05/28 23:43:30 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:43:30 [scan] streamed subdomain: monkey.stage-au1.twilio.com (alive=false)
2026/05/28 23:43:30 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:43:30 [scan] streamed subdomain: public-sip0.singapore.twilio.com (alive=false)
2026/05/28 23:43:30 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:43:30 [scan] streamed subdomain: ireland.us1.twilio.com (alive=false)
2026/05/28 23:43:31 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:43:31 [scan] streamed subdomain: conflux.dev.twilio.com (alive=false)
2026/05/28 23:43:32 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:43:32 [scan] streamed subdomain: webhooks.stage-au1.twilio.com (alive=true)
2026/05/28 23:43:33 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:43:33 [scan] streamed subdomain: aused11.teams.twilio.com (alive=false)
2026/05/28 23:43:34 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:43:34 [scan] streamed subdomain: serverless.spire.dev-us2.twilio.com (alive=false)
2026/05/28 23:43:34 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:43:34 [scan] streamed subdomain: pstn.sao-paulo-ix.twilio.com (alive=false)
2026/05/28 23:43:34 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:43:34 [scan] streamed subdomain: devtools.dev-us1.eak.twilio.com (alive=false)
2026/05/28 23:43:34 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:43:34 [scan] streamed subdomain: gateway1-eng-oncall.corp.twilio.com (alive=true)
2026/05/28 23:43:34 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:43:34 [scan] streamed subdomain: flex-bc.login.ie1.twilio.com (alive=false)
2026/05/28 23:43:35 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:43:35 [scan] streamed subdomain: voice-js.ashburn-ix.dev.twilio.com (alive=false)
2026/05/28 23:43:35 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:43:35 [scan] streamed subdomain: flex-v2.twilio.com (alive=false)
2026/05/28 23:43:36 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:43:36 [scan] streamed subdomain: oneadmin.dev.twilio.com (alive=true)
2026/05/28 23:43:36 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:43:36 [scan] streamed subdomain: monitor.twilio.com (alive=true)
2026/05/28 23:43:37 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:43:37 [scan] streamed subdomain: 1console.stage.twilio.com (alive=true)
2026/05/28 23:43:37 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:43:37 [scan] streamed subdomain: ausea03.teams.twilio.com (alive=false)
2026/05/28 23:43:38 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:43:38 [scan] streamed subdomain: voice-sti-cr.stage.twilio.com (alive=true)
2026/05/28 23:43:38 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:43:38 [scan] streamed subdomain: vpc.privateai.vintel.dev.twilio.com (alive=false)
2026/05/28 23:43:38 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:43:38 [scan] streamed subdomain: chunderw0.dev-us1-tnx.twilio.com (alive=false)
2026/05/28 23:43:38 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:43:38 [scan] streamed subdomain: authy.notify.stage-us1.twilio.com (alive=false)
2026/05/28 23:43:38 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:43:38 [scan] streamed subdomain: selfserve.support.twilio.com (alive=true)
2026/05/28 23:43:38 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:43:38 [scan] streamed subdomain: a2bd5b1ce5b6cc5567f67ff90cc6d4232e794285.console.dev.twilio.com (alive=false)
2026/05/28 23:43:38 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:43:38 [scan] streamed subdomain: af82f41da53085613015193fbc9d8c8f2a70b5a9.console.dev.twilio.com (alive=false)
